Date,Hour,DA_DEMD,DA_LMP,DA_EC,DA_CC,DA_MLC,RT_LMP,RT_EC,RT_CC,RT_MLC,DryBulb,DewPnt,SM,trend,DEMAND
13-Aug-16,16,1448.7,65.83,68.73,0,-2.9,54.15,58,0,-3.85,67,60,15,49240,1336.18
13-Aug-16,17,1455,64.02,66.86,0,-2.84,53.5,57.13,0,-3.63,67,60,15,49241,1335.23
13-Aug-16,18,1486,63.04,65.85,0,-2.81,54.63,58.41,0,-3.78,65,59,15,49242,1362.52
13-Aug-16,19,1478,60.95,63.65,0,-2.7,50.72,54.18,0,-3.46,63,60,15,49243,1358.27
13-Aug-16,20,1452.6,50.14,52.35,0,-2.21,37.69,40.25,0,-2.56,63,60,15,49244,1354.58
13-Aug-16,21,1433.6,50.26,52.52,0,-2.26,45.21,48.35,0,-3.14,63,60,15,49245,1341.17
13-Aug-16,22,1352.3,43.68,45.67,0,-1.99,25.97,27.59,0,-1.62,62,60,15,49246,1299.14
13-Aug-16,23,1243,33.14,34.07,0,-0.93,23.13,24.27,0,-1.14,62,61,15,49247,1233.56
13-Aug-16,24,1120.4,29.37,30.19,0,-0.82,21.88,22.77,0,-0.89,63,61,15,49248,1133.77
14-Aug-16,1,1070.6,28.56,29.35,0,-0.79,19.82,20.62,0,-0.8,63,61,15,49249,1059.38
14-Aug-16,2,1010.1,27.53,28.46,0,-0.93,20.17,20.98,0,-0.81,63,62,15,49250,1025.41
14-Aug-16,3,975.2,24.53,25.13,0.05,-0.65,-121.53,-126.2,0,4.67,63,61,15,49251,1003.55
14-Aug-16,4,961,21.62,22.2,0,-0.58,-74.51,-76.95,0,2.44,63,61,15,49252,1003.11
14-Aug-16,5,959.9,21.61,22.19,0,-0.58,-8.34,-8.6,0,0.26,63,62,15,49253,1010.76
14-Aug-16,6,972.9,21.62,22.18,0,-0.56,0.63,0.67,0,-0.04,63,62,15,49254,1031.44
14-Aug-16,7,1025,17.19,17.56,0,-0.37,-151.85,-155.87,0.01,4.01,64,62,15,49255,1074.38
14-Aug-16,8,1144.4,21.42,21.79,0,-0.37,-5.66,-5.78,0,0.12,65,64,15,49256,1178.52
14-Aug-16,9,1275,30.04,30.39,0,-0.35,10.07,10.24,0,-0.17,68,66,15,49257,1314.46
14-Aug-16,10,1370.4,34.93,35.61,0,-0.68,24.5,25.08,0,-0.58,71,68,15,49258,1417.40
14-Aug-16,11,1429.7,44.35,46.15,0,-1.8,28.21,29.45,0,-1.24,78,70,15,49259,1499.92
14-Aug-16,12,1467.4,52.82,55.15,0,-2.33,47.71,50.36,0,-2.65,82,72,15,49260,1557.19
14-Aug-16,13,1476.2,70,73.66,0,-3.66,57.45,60.86,0,-3.41,86,72,15,49261,1591.68
14-Aug-16,14,1486.1,77.68,81.81,0,-4.13,65.5,69.44,0,-3.94,89,71,15,49262,1601.66
14-Aug-16,15,1503,76.96,81.17,0,-4.21,71.49,75.74,0,-4.25,90,71,15,49263,1630.52
14-Aug-16,16,1518.7,77.21,81.19,0,-3.98,162.29,171.73,0,-9.44,91,70,15,49264,1664.70
14-Aug-16,17,1551.7,78.49,82.43,0,-3.94,66.19,69.75,0,-3.56,92,69,15,49265,1702.71
14-Aug-16,18,1589.6,77.6,81.26,0,-3.66,300.97,318.51,0,-17.54,92,68,15,49266,1730.94
14-Aug-16,19,1581.1,78.53,82.07,0,-3.54,480.31,506.55,0,-26.24,90,67,15,49267,1721.48
14-Aug-16,20,1564.1,77.78,81.31,0,-3.53,61.04,64.54,0,-3.5,86,68,15,49268,1710.27
14-Aug-16,21,1533.8,72.39,75.67,0,-3.28,78.61,82.86,0,-4.25,84,68,15,49269,1709.41
14-Aug-16,22,1441.3,55.69,58.1,0,-2.41,49.98,52.63,0,-2.65,82,69,15,49270,1604.23
14-Aug-16,23,1292.8,45.13,46.52,0,-1.39,38.16,39.83,0,-1.67,78,69,15,49271,1472.43
14-Aug-16,24,1161.6,30.37,31.26,0,-0.89,27.36,28.22,0,-0.86,79,70,15,49272,1349.03
15-Aug-16,1,1064.7,23.26,23.63,0,-0.37,30.53,31.42,0,-0.89,75,70,15,49273,1263.89
15-Aug-16,2,1001.1,22.76,23.1,0,-0.34,30.58,31.44,0,-0.86,75,69,15,49274,1212.83
15-Aug-16,3,946.2,21.87,22.3,0,-0.43,30.03,30.91,0,-0.88,74,69,15,49275,1183.31
15-Aug-16,4,967,19.63,19.99,0,-0.36,28.4,29.23,0,-0.83,73,69,15,49276,1162.30
15-Aug-16,5,979.9,18.66,19,0,-0.34,26.86,27.61,0,-0.75,73,69,15,49277,1189.82
15-Aug-16,6,1038.5,22.28,22.6,0,-0.32,28.51,29.16,0,-0.65,74,67,15,49278,1273.22
15-Aug-16,7,1188.8,26.25,26.49,0,-0.24,28.91,29.42,0,-0.51,74,64,15,49279,1398.22
15-Aug-16,8,1391,32.06,31.88,0,0.18,30.43,30.76,0,-0.33,75,63,15,49280,1526.24
15-Aug-16,9,1477.9,37.74,37.69,0,0.05,31.25,31.8,0,-0.55,78,63,15,49281,1623.10
15-Aug-16,10,1560.5,49.63,50.53,0,-0.9,30.1,30.81,0,-0.71,79,60,15,49282,1679.47
15-Aug-16,11,1620,54.6,55.83,0,-1.23,30.28,31.19,0,-0.91,81,62,15,49283,1712.93
15-Aug-16,12,1648.1,69.25,71.2,0,-1.95,39.18,40.83,0,-1.65,79,59,15,49284,1734.16
15-Aug-16,13,1666.2,68.75,70.4,0,-1.65,41.69,43.52,0,-1.83,82,59,15,49285,1734.20
15-Aug-16,14,1681.8,79.58,81.61,0,-2.03,56.98,59.74,0,-2.76,84,59,15,49286,1736.44
15-Aug-16,15,1683.3,84.99,87.05,0,-2.06,80.54,84.71,0,-4.17,84,59,15,49287,1733.56
15-Aug-16,16,1683.7,93.48,96.31,0,-2.83,88.04,92.94,0,-4.9,84,56,15,49288,1715.78
15-Aug-16,17,1677.3,88.61,91.44,0,-2.83,85.44,90.56,0,-5.12,83,55,15,49289,1708.63
15-Aug-16,18,1660.4,85.06,87.72,0,-2.66,84.38,89.67,0,-5.29,81,63,15,49290,1699.08
15-Aug-16,19,1606.4,68.85,70.69,0,-1.84,68.01,72.24,0,-4.23,81,56,15,49291,1668.11
15-Aug-16,20,1607.7,62.42,64.06,0,-1.64,48.28,50.89,0,-2.61,79,56,15,49292,1632.77
15-Aug-16,21,1579.5,62.4,63.95,0,-1.55,55.31,58.02,0,-2.71,75,61,15,49293,1631.04
15-Aug-16,22,1396.9,39.45,40.5,0,-1.05,40.3,42.24,0,-1.94,71,61,15,49294,1518.80
15-Aug-16,23,1276.9,29.71,30.03,0,-0.32,29.75,30.61,0,-0.86,72,62,15,49295,1388.06
15-Aug-16,24,1130.7,24.95,25.12,0,-0.17,29.72,30.25,0,-0.53,70,62,15,49296,1258.24
16-Aug-16,1,982.2,51.39,52.1,0,-0.71,37.88,38.24,0,-0.36,67,62,15,49297,1169.78
16-Aug-16,2,973.4,44.47,45.11,0,-0.64,42.43,42.87,0,-0.44,67,62,15,49298,1111.71
16-Aug-16,3,958.8,38.61,39.16,0,-0.55,37.79,38.22,0,-0.43,63,60,15,49299,1086.30
16-Aug-16,4,968.9,33.52,33.75,0,-0.23,32.73,33.13,0,-0.4,63,60,15,49300,1072.76
16-Aug-16,5,983,33,33.07,0,-0.07,32.36,32.64,0,-0.28,61,58,15,49301,1093.58
16-Aug-16,6,1054.2,35.71,36.09,0,-0.38,33.3,33.68,0,-0.38,61,57,15,49302,1156.93
16-Aug-16,7,1220,37.75,37.91,0,-0.16,34.17,34.68,0,-0.51,60,57,15,49303,1266.11
16-Aug-16,8,1350.2,52.8,53.32,-0.01,-0.51,39.42,39.72,0,-0.3,64,59,15,49304,1405.79
16-Aug-16,9,1443.1,59.2,59.47,0,-0.27,35.84,35.9,0,-0.06,69,60,15,49305,1511.35
16-Aug-16,10,1506.6,64.89,64.96,0,-0.07,36.17,36.3,0,-0.13,73,63,15,49306,1565.99
16-Aug-16,11,1583,61.9,63.69,0,-1.79,39.35,40.25,0,-0.9,75,64,15,49307,1602.35
16-Aug-16,12,1602,71.24,73.45,0,-2.21,41.58,42.85,0,-1.27,75,65,15,49308,1615.54
16-Aug-16,13,1606.5,80.26,82.98,0,-2.72,48.8,50.51,0,-1.71,75,65,15,49309,1622.40
16-Aug-16,14,1620.8,84.49,88.29,-0.8,-3,56.5,58.8,0,-2.3,76,61,15,49310,1634.52
16-Aug-16,15,1617.3,95.1,98.68,0,-3.58,54.76,56.93,0,-2.17,76,63,15,49311,1625.93
16-Aug-16,16,1586.3,91.14,98.06,-3.37,-3.55,48.52,50.43,0,-1.91,78,60,15,49312,1603.00
16-Aug-16,17,1578.3,92.84,104.73,-8.26,-3.63,49.74,51.87,0,-2.13,76,61,15,49313,1587.84
16-Aug-16,18,1599.4,91,95.01,-0.49,-3.52,56.44,59,0,-2.56,73,63,15,49314,1609.98
16-Aug-16,19,1570.3,85.08,88.64,0,-3.56,64.11,67.34,0,-3.23,71,68,15,49315,1605.96
16-Aug-16,20,1542.8,72.67,75.6,0,-2.93,62.29,65.54,0,-3.25,67,65,15,49316,1595.25
16-Aug-16,21,1518.8,64.47,67.08,0,-2.61,54.21,56.99,0,-2.78,67,65,15,49317,1553.70
16-Aug-16,22,1419.5,53.46,55.2,0,-1.74,46.79,49.16,0,-2.37,69,67,15,49318,1458.60
16-Aug-16,23,1254.6,42.44,44.05,0,-1.61,36.27,37.98,0,-1.71,70,68,15,49319,1343.59
16-Aug-16,24,1068.1,42.48,43.71,0,-1.23,33.59,34.97,0,-1.38,70,68,15,49320,1249.40
17-Aug-16,1,1038.9,30.13,30.58,0,-0.45,39.14,40.27,0,-1.13,71,69,15,49321,1175.62
17-Aug-16,2,1004.9,31.24,31.93,0,-0.69,44.97,46.36,-0.17,-1.22,71,70,15,49322,1138.45
17-Aug-16,3,980.3,31.14,31.87,0,-0.73,47.06,49.17,-0.77,-1.34,72,70,15,49323,1126.41
17-Aug-16,4,969,27.8,28.31,0,-0.51,48,49.29,0,-1.29,73,72,15,49324,1120.65
17-Aug-16,5,1000,28.26,28.76,0,-0.5,49.2,50.49,0.12,-1.41,74,72,15,49325,1169.29
17-Aug-16,6,1070.9,31.56,32.16,0,-0.6,52.44,53.37,0.39,-1.32,74,72,15,49326,1256.26
17-Aug-16,7,1216.7,34.42,34.71,0,-0.29,68.93,70.13,0.41,-1.61,74,72,15,49327,1377.67
17-Aug-16,8,1335.1,38.72,38.84,0,-0.12,74.33,75.93,0.08,-1.68,77,73,15,49328,1506.57
17-Aug-16,9,1433.3,41.93,42.32,0,-0.39,64.88,66.42,0.02,-1.56,79,69,15,49329,1593.24
17-Aug-16,10,1525.1,43.14,43.39,0,-0.25,45.27,46.41,0.1,-1.24,80,67,15,49330,1654.45
17-Aug-16,11,1591.7,41.66,42.37,0,-0.71,38.86,39.96,0.27,-1.37,81,66,15,49331,1694.57
17-Aug-16,12,1613.1,49.64,50.79,0,-1.15,40.69,42.28,0,-1.59,83,66,15,49332,1675.58
17-Aug-16,13,1614.4,58.57,60.56,0,-1.99,40.1,41.85,0,-1.75,79,61,15,49333,1652.56
17-Aug-16,14,1623.6,62.42,64.57,0,-2.15,38.65,40.47,0,-1.82,79,59,15,49334,1647.54
17-Aug-16,15,1646.8,64.39,66.72,0,-2.33,33.09,34.72,0,-1.63,78,59,15,49335,1624.12
17-Aug-16,16,1619.7,64.08,66.45,0,-2.37,35.03,36.81,0,-1.78,77,59,15,49336,1586.73
17-Aug-16,17,1608,64.37,66.78,0,-2.41,36.28,38.15,0,-1.87,79,58,15,49337,1588.81
17-Aug-16,18,1599.2,63.09,65.31,0,-2.22,38.9,40.52,0,-1.62,77,59,15,49338,1584.53
17-Aug-16,19,1555.2,59.81,62.12,0,-2.31,34.77,36.2,0,-1.43,76,58,15,49339,1555.65
17-Aug-16,20,1477.7,47.24,48.54,0,-1.3,31.25,32.73,0,-1.48,76,58,15,49340,1542.02
17-Aug-16,21,1489.6,42.02,43.16,0,-1.14,28.72,30.02,0,-1.3,73,59,15,49341,1559.80
17-Aug-16,22,1347.6,39.24,40.32,0,-1.08,18.67,19.54,0,-0.87,71,59,15,49342,1471.03
17-Aug-16,23,1185.7,33.57,34.51,0,-0.94,13.96,14.47,0,-0.51,69,59,15,49343,1340.96
17-Aug-16,24,1023.7,32.36,32.77,0,-0.41,0.43,0.47,0,-0.04,68,59,15,49344,1226.14
18-Aug-16,1,993.3,18.4,18.89,0,-0.49,-9.48,-9.75,0,0.27,64,59,15,49345,1138.69
18-Aug-16,2,976.9,14.93,15.25,0,-0.32,-18.54,-19.09,0,0.55,63,58,15,49346,1086.92
18-Aug-16,3,976.9,12.03,12.28,0,-0.25,-48.8,-50.53,0,1.73,64,58,15,49347,1056.51
18-Aug-16,4,926.9,10.45,10.7,0,-0.25,6.55,6.76,0,-0.21,63,58,15,49348,1049.05
18-Aug-16,5,953.8,10.5,10.7,0,-0.2,13.4,13.85,0,-0.45,62,58,15,49349,1081.13
18-Aug-16,6,1035,15.58,15.86,0,-0.28,18.25,18.81,0,-0.56,61,57,15,49350,1160.35
18-Aug-16,7,1238.9,19.85,20.02,0,-0.17,14.21,14.53,0,-0.32,60,57,15,49351,1284.62
18-Aug-16,8,1362.2,24.18,24.38,0,-0.2,10.19,10.38,0,-0.19,64,60,15,49352,1410.30
18-Aug-16,9,1448.7,28,28.32,0,-0.32,17.86,18.17,0,-0.31,67,61,15,49353,1478.68
18-Aug-16,10,1527.7,34.25,34.71,0,-0.46,19.13,19.45,0,-0.32,69,62,15,49354,1535.56
18-Aug-16,11,1573.6,40.89,42.34,0,-1.45,21.03,21.61,0,-0.58,77,62,15,49355,1620.09
18-Aug-16,12,1642,42.52,43.78,0,-1.26,22.6,23.25,0,-0.65,80,63,15,49356,1652.62
18-Aug-16,13,1665.2,46.37,47.65,0,-1.28,24.45,25.19,0,-0.74,82,63,15,49357,1683.08
18-Aug-16,14,1680.6,55.38,56.88,0,-1.5,34.4,35.55,0,-1.15,83,60,15,49358,1700.61
18-Aug-16,15,1681.1,59.02,60.56,0,-1.54,42.51,43.91,0,-1.4,85,60,15,49359,1714.26
18-Aug-16,16,1674.6,61.66,63.39,0,-1.73,42.63,44.2,0,-1.57,86,60,15,49360,1701.70
18-Aug-16,17,1671.7,63.28,64.96,0,-1.68,40.08,41.54,0,-1.46,86,60,15,49361,1698.49
18-Aug-16,18,1669.9,61.71,63.48,0,-1.77,41.89,43.32,0,-1.43,86,61,15,49362,1701.30
18-Aug-16,19,1649.6,55.48,56.91,0,-1.43,37.79,39.1,0,-1.31,85,61,15,49363,1676.48
18-Aug-16,20,1610.3,49.26,50.6,0,-1.34,38.56,40.04,0,-1.48,84,62,15,49364,1653.51
18-Aug-16,21,1594.7,48.28,49.66,0,-1.38,37.74,39.2,0,-1.46,78,62,15,49365,1666.68
18-Aug-16,22,1470,40.08,41.53,0,-1.45,29.55,30.71,0,-1.16,77,63,15,49366,1578.23
18-Aug-16,23,1327.9,27.54,28.14,0,-0.6,20.94,21.6,0,-0.66,73,64,15,49367,1427.38
18-Aug-16,24,1176.3,26.07,26.65,0,-0.58,19.71,20.29,0,-0.58,70,63,15,49368,1291.17
19-Aug-16,1,1027.2,22.19,22.62,0,-0.43,22.89,23.53,0,-0.64,71,63,15,49369,1203.21
19-Aug-16,2,961.7,20.92,21.4,0,-0.48,23.66,24.22,0,-0.56,69,63,15,49370,1137.73
19-Aug-16,3,930.9,19.62,20.05,0,-0.43,27.84,28.62,0,-0.78,67,63,15,49371,1113.05
19-Aug-16,4,919.6,16.73,17.09,0,-0.36,23.54,24.19,0,-0.65,67,63,15,49372,1094.38
19-Aug-16,5,937.1,16.75,17.12,0,-0.37,22.52,23.1,0,-0.58,67,63,15,49373,1114.01
19-Aug-16,6,1025,19.81,20.03,0,-0.22,24.45,25.05,0,-0.6,65,61,15,49374,1183.31
19-Aug-16,7,1167.4,23.33,23.42,0,-0.09,24.55,24.99,0,-0.44,65,61,15,49375,1297.61
19-Aug-16,8,1344.9,25.72,25.99,0,-0.27,26.12,26.57,0,-0.45,67,62,15,49376,1438.30
19-Aug-16,9,1432.6,27.13,27.46,0,-0.33,26.38,26.86,0,-0.48,71,63,15,49377,1548.75
19-Aug-16,10,1501.6,28.93,29.18,0,-0.25,24.73,25.14,0,-0.41,76,60,15,49378,1612.34
19-Aug-16,11,1574.7,31.34,32.06,0,-0.72,27.86,28.58,0,-0.72,79,57,15,49379,1640.91
19-Aug-16,12,1583.3,39.03,40.19,0,-1.16,41.53,42.85,0,-1.32,81,54,15,49380,1655.19
19-Aug-16,13,1609.6,42.78,43.86,0,-1.08,40.86,42.19,0,-1.33,82,54,15,49381,1633.51
19-Aug-16,14,1608,45.61,46.73,0,-1.12,44.2,45.62,0,-1.42,83,54,15,49382,1638.13
19-Aug-16,15,1604.6,51.32,52.45,0,-1.13,47.54,49.14,0,-1.6,84,55,15,49383,1636.03
19-Aug-16,16,1616.5,51.25,52.5,0,-1.25,49.91,51.46,0,-1.55,85,51,15,49384,1631.42
19-Aug-16,17,1612.4,53.6,54.75,0,-1.15,51.86,53.38,0,-1.52,85,61,15,49385,1634.78
19-Aug-16,18,1601.1,52.39,53.79,0,-1.4,43.62,44.85,0,-1.23,80,56,15,49386,1621.37
19-Aug-16,19,1577.3,44.78,46.11,0,-1.33,42.42,43.75,0,-1.33,78,56,15,49387,1574.40
19-Aug-16,20,1531.2,41.02,42.33,0,-1.31,32.53,33.56,0,-1.03,75,57,15,49388,1539.53
19-Aug-16,21,1549,40.71,42,0,-1.29,33.59,34.71,0,-1.12,72,56,15,49389,1536.32
19-Aug-16,22,1421.7,29,29.77,0,-0.77,25.53,26.24,0,-0.71,70,56,15,49390,1454.52
19-Aug-16,23,1261.3,28.01,28.03,0,-0.02,22.72,23.05,0,-0.33,70,56,15,49391,1343.64
19-Aug-16,24,1098.2,25.28,25.46,0,-0.18,21.09,21.26,0,-0.17,69,56,15,49392,1236.17
20-Aug-16,1,1049.9,26,26.22,0,-0.22,31.16,31.39,0,-0.23,65,56,15,49393,1141.45
20-Aug-16,2,1000.2,21.59,21.8,0,-0.21,31,31.34,0,-0.34,64,57,15,49394,1084.44
20-Aug-16,3,965.6,20.84,21.09,0,-0.25,22.56,22.88,0,-0.32,64,57,15,49395,1055.44
20-Aug-16,4,942.9,18.91,19.17,0,-0.26,21.48,21.79,0,-0.31,62,58,15,49396,1032.25
20-Aug-16,5,950.7,18.47,18.68,0,-0.21,20.67,20.96,0,-0.29,63,58,15,49397,1038.58
20-Aug-16,6,979.1,18.76,18.92,0,-0.16,21.47,21.71,0,-0.24,61,57,15,49398,1065.09
20-Aug-16,7,960.6,19.09,19.18,0,-0.09,21.78,21.97,0,-0.19,60,57,15,49399,1114.06
20-Aug-16,8,1127.5,19.24,19.19,0,0.05,16.68,16.72,0,-0.04,62,58,15,49400,1235.84
20-Aug-16,9,1275.3,22.91,22.95,0,-0.04,23,23.06,0,-0.06,66,61,15,49401,1362.82
20-Aug-16,10,1369.1,29.35,29.45,0,-0.1,23.53,23.77,0,-0.24,69,62,15,49402,1439.74
20-Aug-16,11,1466.6,27.32,28.01,0,-0.69,21.22,21.75,0,-0.53,72,64,15,49403,1480.35
20-Aug-16,12,1493,29.1,29.83,0,-0.73,22.91,23.53,0,-0.62,76,65,15,49404,1493.92
20-Aug-16,13,1500.8,34.36,35.5,0,-1.14,24.57,25.39,-0.01,-0.81,77,66,15,49405,1502.36
20-Aug-16,14,1469.4,34.69,35.88,0,-1.19,28.85,29.91,0,-1.06,75,66,15,49406,1491.36
20-Aug-16,15,1489.1,37.94,39.23,0,-1.29,30.25,31.49,0,-1.24,72,65,15,49407,1491.30
20-Aug-16,16,1488.9,38.11,39.32,0,-1.21,28.64,29.78,0,-1.14,78,61,15,49408,1487.88
20-Aug-16,17,1508.1,43.09,44.43,0,-1.34,27.04,28.05,-0.03,-0.98,78,59,15,49409,1498.01
20-Aug-16,18,1500.5,39.09,40.33,0,-1.24,35.68,37.26,-0.17,-1.41,76,58,15,49410,1508.44
20-Aug-16,19,1490.6,34.76,35.89,0,-1.13,27.65,28.7,-0.06,-0.99,74,58,15,49411,1487.55
20-Aug-16,20,1456,34.15,35.37,0,-1.22,21.98,22.69,0,-0.71,72,61,15,49412,1481.67
20-Aug-16,21,1481,31.82,32.87,0,-1.05,22.3,23,0,-0.7,71,62,15,49413,1486.51
20-Aug-16,22,1319.1,26,26.47,0,-0.47,22.48,23.16,0,-0.68,70,62,15,49414,1408.32
20-Aug-16,23,1227.2,23.88,24.2,0,-0.32,21.04,21.58,0,-0.54,68,62,15,49415,1302.17
20-Aug-16,24,1091.3,22.59,22.69,0,-0.1,21.16,21.62,0.08,-0.54,69,61,15,49416,1209.60
21-Aug-16,1,975.9,21.2,21.77,0,-0.57,21.12,21.46,0.09,-0.43,67,60,15,49417,1108.70
21-Aug-16,2,931.7,18.58,19,0,-0.42,17.57,18.07,0.02,-0.52,67,59,15,49418,1059.25
21-Aug-16,3,902.7,17.17,17.59,0,-0.42,18.42,18.99,0,-0.57,67,59,15,49419,1035.19
21-Aug-16,4,862.2,13.71,13.98,0,-0.27,18.1,18.62,0,-0.52,67,61,15,49420,1018.20
21-Aug-16,5,869.3,11.55,11.78,0,-0.23,19.41,19.98,0,-0.57,66,61,15,49421,1024.31
21-Aug-16,6,883.8,11.57,11.78,0,-0.21,18.48,18.98,0,-0.5,63,60,15,49422,1044.14
21-Aug-16,7,922.1,11.64,11.8,0,-0.16,19.13,19.57,0,-0.44,62,60,15,49423,1085.49
21-Aug-16,8,1045.5,13.28,13.32,0,-0.04,18.08,18.35,0,-0.27,64,61,15,49424,1192.58
21-Aug-16,9,1191.5,16.45,16.46,0,-0.01,19.64,19.8,0,-0.16,69,64,15,49425,1330.01
21-Aug-16,10,1286.1,21.09,21.35,0,-0.26,20.97,21.2,0.06,-0.29,72,62,15,49426,1407.79
21-Aug-16,11,1355.7,24.38,25.01,0,-0.63,21.8,22.27,0.11,-0.58,74,63,15,49427,1453.52
21-Aug-16,12,1393.2,26.14,27.09,0,-0.95,22.08,22.9,0.1,-0.92,75,62,15,49428,1481.08
21-Aug-16,13,1405.2,27.24,28.4,0,-1.16,23.18,24.24,0.07,-1.13,75,62,15,49429,1495.66
21-Aug-16,14,1427.4,28.5,29.82,0,-1.32,30.62,32.28,0.03,-1.69,77,63,15,49430,1491.10
21-Aug-16,15,1416.2,31.82,33.38,0,-1.56,32.25,34.28,0.03,-2.06,76,62,15,49431,1478.98
21-Aug-16,16,1425.2,33.58,35.42,0,-1.84,32.25,34.19,0.07,-2.01,76,62,15,49432,1487.27
21-Aug-16,17,1463.1,35.55,37.42,0,-1.87,32.83,35.15,-0.21,-2.11,74,61,15,49433,1509.57
21-Aug-16,18,1494.7,38.41,40.35,0,-1.94,34,36.69,-0.53,-2.16,73,62,15,49434,1528.72
21-Aug-16,19,1500,36.41,38.22,0,-1.81,29.3,31.09,-0.07,-1.72,72,63,15,49435,1514.83
21-Aug-16,20,1470.2,34.74,36.57,0,-1.83,31.66,33.59,-0.07,-1.86,70,63,15,49436,1522.35
21-Aug-16,21,1457.9,35.03,36.92,0,-1.89,34.42,36.93,-0.46,-2.05,69,64,15,49437,1510.65
21-Aug-16,22,1333.3,26.47,27.75,0,-1.28,29.68,31.57,-0.09,-1.8,69,65,15,49438,1408.32
21-Aug-16,23,1190.6,24.49,25.48,0,-0.99,23.37,24.69,0,-1.32,69,66,15,49439,1293.86
21-Aug-16,24,1068.2,22.41,22.95,0,-0.54,22.09,23.14,0,-1.05,70,68,15,49440,1199.03
22-Aug-16,1,1014.2,23.6,24.17,0,-0.57,32.12,33.08,0,-0.96,70,69,15,49441,1136.17
22-Aug-16,2,949.5,21.22,21.77,0.01,-0.56,31.6,32.45,0,-0.85,70,69,15,49442,1095.47
22-Aug-16,3,907.2,18.72,19.19,0,-0.47,22.87,23.47,0,-0.6,70,69,15,49443,1078.76
22-Aug-16,4,902.9,18.1,18.52,0,-0.42,21.13,21.68,0,-0.55,70,69,15,49444,1083.46
22-Aug-16,5,903.4,18.71,19.17,0,-0.46,20.87,21.46,0,-0.59,70,69,15,49445,1114.87
22-Aug-16,6,999.3,21,21.37,0,-0.37,21.08,21.53,0,-0.45,69,68,15,49446,1192.02
22-Aug-16,7,1151.3,24.01,24.12,0,-0.11,25.21,25.51,0,-0.3,68,67,15,49447,1326.10
22-Aug-16,8,1309.2,23.25,23.27,0,-0.02,22.72,22.94,0,-0.22,66,64,15,49448,1436.62
22-Aug-16,9,1390.7,24.32,24.37,0,-0.05,21.6,21.85,0,-0.25,66,63,15,49449,1520.45
22-Aug-16,10,1465.4,28.55,28.57,0,-0.02,21.51,21.9,0,-0.39,71,65,15,49450,1610.43
22-Aug-16,11,1513.3,28.24,28.96,0,-0.72,20.66,21.32,0,-0.66,73,63,15,49451,1648.61
22-Aug-16,12,1524,30.82,32.11,0,-1.29,19.71,20.49,0,-0.78,73,60,15,49452,1655.21
22-Aug-16,13,1519.3,31.7,33.22,0,-1.52,20.49,21.28,0,-0.79,74,58,15,49453,1657.24
22-Aug-16,14,1475.1,33.7,35.4,0,-1.7,20.49,21.29,0,-0.8,76,57,15,49454,1611.16
22-Aug-16,15,1459.7,33.21,36.74,-1.67,-1.86,19.52,20.33,0,-0.81,76,56,15,49455,1563.40
22-Aug-16,16,1443.1,33.5,37.48,-2.13,-1.85,17.49,18.26,0,-0.77,75,53,15,49456,1552.32
22-Aug-16,17,1430.8,33.03,39.72,-4.65,-2.04,17.79,18.67,-0.04,-0.84,74,51,15,49457,1534.70
22-Aug-16,18,1407.8,31.49,38.54,-5.14,-1.91,18.32,19.21,-0.02,-0.87,72,49,15,49458,1528.26
22-Aug-16,19,1394.7,27.86,31.94,-2.82,-1.26,15.05,15.65,0.08,-0.68,70,47,15,49459,1502.96
22-Aug-16,20,1424.7,25.66,27.35,-0.65,-1.04,9.7,10.16,0,-0.46,68,46,15,49460,1477.48
22-Aug-16,21,1436.4,30.51,31.51,0,-1,14.89,15.5,0,-0.61,65,46,15,49461,1462.89
22-Aug-16,22,1256.4,24.95,25.66,0,-0.71,10.32,10.7,0,-0.38,63,47,15,49462,1352.99
22-Aug-16,23,1118.1,21.6,21.92,0,-0.32,-6.34,-6.5,0,0.16,61,47,15,49463,1229.40
22-Aug-16,24,967.5,18.98,19.32,0,-0.34,-151.54,-155.09,0,3.55,61,47,15,49464,1106.50
23-Aug-16,1,952.9,18.44,18.96,0.02,-0.54,-27.54,-28.03,0,0.49,60,47,16,49465,1036.25
23-Aug-16,2,924.2,11.76,12.09,0.01,-0.34,-11.41,-11.84,0,0.43,58,48,16,49466,1000.00
23-Aug-16,3,904.2,10.44,10.67,0.01,-0.24,-19.98,-20.64,0,0.66,57,48,16,49467,978.08
23-Aug-16,4,873.5,10.4,10.63,0,-0.23,-20.35,-21.02,0,0.67,56,48,16,49468,972.16
23-Aug-16,5,890.5,10.48,10.7,0,-0.22,-0.29,-0.28,0,-0.01,54,48,16,49469,1001.20
23-Aug-16,6,964.8,10.61,10.74,0,-0.13,10.37,10.59,0,-0.22,54,49,16,49470,1076.15
23-Aug-16,7,1107.1,21.44,21.57,0,-0.13,12.54,12.75,0,-0.21,54,49,16,49471,1193.75
23-Aug-16,8,1233,22.26,22.35,0,-0.09,14.04,14.27,0,-0.23,58,50,16,49472,1313.65
23-Aug-16,9,1323.5,23.85,24.12,0,-0.27,18.98,19.17,0,-0.19,63,51,16,49473,1401.52
23-Aug-16,10,1417.1,24,24.13,0,-0.13,10.92,11.04,0,-0.12,67,51,16,49474,1436.35
23-Aug-16,11,1450.3,26.07,26.7,0,-0.63,18.15,18.53,0,-0.38,73,50,16,49475,1481.92
